Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2019-07-12,23.2,23.25,22.25,22.35,22.44,7710.0,68.0,172993.0,6849.0,88.83,1.0,-0.85
2019-07-11,22.15,23.65,21.95,22.75,22.86,63325.0,206.0,1447783.0,50183.0,79.25,1.7,0.6
2019-07-10,21.8,22.4,21.4,21.5,21.67,18145.0,90.0,393135.0,11710.0,64.54,1.0,-0.3
2019-07-09,22.95,23.55,22.35,22.45,23.1,33330.0,140.0,769995.0,26613.0,79.85,1.2,-0.5
2019-07-08,21.9,23.65,21.15,22.95,22.84,74929.0,255.0,1711524.0,65063.0,86.83,2.5,1.05
2019-07-05,21.5,22.25,21.5,22.0,21.91,16436.0,73.0,360131.0,15535.0,94.52,0.75,0.5
2019-07-04,22.2,22.2,21.4,21.45,21.53,10802.0,33.0,232545.0,10792.0,99.91,0.8,-0.75
2019-07-03,22.3,22.75,20.8,21.65,21.85,34854.0,95.0,761415.0,29049.0,83.34,1.95,-0.65
2019-07-02,21.2,21.55,21.2,21.35,21.35,8348.0,48.0,178199.0,6150.0,73.67,0.35,0.15
2019-07-01,22.0,22.0,21.4,21.7,21.74,13905.0,60.0,302262.0,12993.0,93.44,0.6,-0.3
2019-06-28,20.8,21.75,20.8,21.55,21.44,16622.0,87.0,356311.0,14136.0,85.04,0.95,0.75
2019-06-27,21.25,21.5,20.6,21.0,21.05,40282.0,118.0,847756.0,37744.0,93.7,0.9,-0.25
2019-06-26,21.5,22.15,21.1,21.25,21.44,31324.0,138.0,671469.0,25588.0,81.69,1.05,-0.25
2019-06-25,22.05,23.0,21.6,21.75,22.58,149966.0,573.0,3386220.0,80935.0,53.97,1.4,-0.3
2019-06-24,22.0,22.0,20.8,21.3,21.24,15012.0,81.0,318862.0,11432.0,76.15,1.2,-0.7
2019-06-21,21.35,22.1,21.1,21.6,21.67,15949.0,75.0,345663.0,13975.0,87.62,1.0,0.25
2019-06-20,21.55,22.4,20.1,21.55,21.16,22238.0,102.0,470500.0,19811.0,89.09,2.3,0.0
2019-06-19,23.0,23.0,21.6,21.7,22.01,21726.0,78.0,478250.0,17510.0,80.59,1.4,-1.3
2019-06-18,23.0,23.0,22.25,22.4,22.67,24530.0,78.0,555994.0,21980.0,89.6,0.75,-0.6
2019-06-17,24.2,24.2,22.6,22.7,22.83,19233.0,83.0,439183.0,15337.0,79.74,1.6,-1.5
2019-06-14,23.3,24.25,22.55,23.7,23.72,38136.0,139.0,904455.0,31525.0,82.66,1.7,0.4
2019-06-13,22.8,23.75,22.0,23.25,23.23,47141.0,229.0,1095259.0,35199.0,74.67,1.75,0.45
2019-06-12,21.55,22.45,20.25,22.0,21.57,35237.0,167.0,760112.0,27148.0,77.04,2.2,0.45
2019-06-11,21.95,21.95,20.5,21.0,21.07,54807.0,213.0,1154592.0,44530.0,81.25,1.45,-0.95
2019-06-10,23.05,23.05,21.55,21.95,22.1,48439.0,184.0,1070468.0,39347.0,81.23,1.5,-1.1
2019-06-07,23.85,23.85,23.0,23.05,23.23,38871.0,148.0,902800.0,31715.0,81.59,0.85,-0.8
2019-06-06,24.6,24.6,23.55,23.75,23.93,54965.0,177.0,1315513.0,50779.0,92.38,1.05,-0.85
2019-06-04,25.5,25.5,24.1,24.95,24.58,74502.0,234.0,1831023.0,59043.0,79.25,1.4,-0.55
2019-06-03,25.5,25.55,24.9,24.95,25.19,44914.0,130.0,1131377.0,41110.0,91.53,0.65,-0.55
2019-05-31,25.5,25.9,25.0,25.3,25.37,49322.0,149.0,1251259.0,42516.0,86.2,0.9,-0.2
2019-05-30,26.05,26.4,25.15,25.75,25.93,45322.0,121.0,1175106.0,41816.0,92.26,1.25,-0.3
2019-05-29,26.45,26.7,26.15,26.3,26.41,30119.0,109.0,795374.0,26299.0,87.32,0.55,-0.15
2019-05-28,26.5,26.65,26.25,26.35,26.47,21892.0,72.0,579373.0,16992.0,77.62,0.4,-0.15
2019-05-27,26.2,26.9,25.85,26.4,26.56,45668.0,103.0,1212734.0,40189.0,88.0,1.05,0.2
2019-05-24,26.7,26.7,26.1,26.2,26.29,38777.0,103.0,1019553.0,31559.0,81.39,0.6,-0.5
2019-05-23,27.0,27.0,26.4,26.4,26.69,41058.0,117.0,1095915.0,34168.0,83.22,0.6,-0.6
2019-05-22,27.0,27.1,26.45,26.55,26.78,19583.0,79.0,524485.0,15148.0,77.35,0.65,-0.45
2019-05-21,26.65,27.05,26.3,26.3,26.58,25928.0,92.0,689197.0,22316.0,86.07,0.75,-0.35
2019-05-20,27.0,27.3,26.5,26.85,26.91,31086.0,106.0,836419.0,24675.0,79.38,0.8,-0.15
2019-05-17,25.3,26.95,25.3,26.4,26.36,55550.0,170.0,1464565.0,43415.0,78.15,1.65,1.1
2019-05-16,25.7,25.95,25.15,25.2,25.39,23236.0,89.0,589985.0,20082.0,86.43,0.8,-0.5
2019-05-15,25.95,26.5,25.1,25.7,25.73,36193.0,87.0,931340.0,32463.0,89.69,1.4,-0.25
2019-05-14,25.7,26.0,25.55,25.85,25.75,11120.0,68.0,286294.0,8645.0,77.74,0.45,0.15
2019-05-13,26.0,26.0,25.5,25.8,25.91,38600.0,57.0,1000290.0,38050.0,98.58,0.5,-0.2
2019-05-10,26.0,26.15,25.8,26.0,25.98,20222.0,52.0,525387.0,19217.0,95.03,0.35,0.0
2019-05-09,26.2,26.4,25.7,26.0,26.05,17090.0,73.0,445158.0,15343.0,89.78,0.7,-0.2
2019-05-08,26.5,26.55,25.9,25.95,26.08,21586.0,131.0,562906.0,17934.0,83.08,0.65,-0.55
2019-05-07,26.75,27.25,26.6,26.75,26.77,17112.0,109.0,458157.0,15536.0,90.79,0.65,0.0
2019-05-06,26.5,27.25,26.35,27.05,26.97,27654.0,83.0,745804.0,25882.0,93.59,0.9,0.55
2019-05-03,26.85,27.3,26.8,26.85,26.98,45595.0,65.0,1230028.0,43393.0,95.17,0.5,0.0
2019-05-02,27.7,27.7,26.75,26.8,27.04,45252.0,140.0,1223743.0,37648.0,83.2,0.95,-0.9
2019-04-30,28.15,28.95,26.9,27.05,27.31,26712.0,137.0,729373.0,19539.0,73.15,2.05,-1.1
2019-04-26,28.0,29.15,28.0,28.3,28.68,21753.0,105.0,623846.0,17598.0,80.9,1.15,0.3
2019-04-25,28.75,29.15,28.1,28.3,28.64,24879.0,100.0,712615.0,22050.0,88.63,1.05,-0.45
2019-04-24,29.5,29.65,28.65,28.95,29.13,62723.0,159.0,1827371.0,42103.0,67.13,1.0,-0.55
2019-04-23,28.95,29.5,28.8,29.25,29.13,85338.0,266.0,2485603.0,77728.0,91.08,0.7,0.3
2019-04-22,27.75,29.0,27.65,28.6,28.29,30348.0,156.0,858591.0,27797.0,91.59,1.35,0.85
2019-04-18,28.75,28.95,28.05,28.25,28.44,32941.0,195.0,936752.0,24310.0,73.8,0.9,-0.5
2019-04-16,27.75,30.3,27.2,28.15,28.76,181736.0,631.0,5226914.0,67771.0,37.29,3.1,0.4
2019-04-15,27.2,27.75,26.7,27.35,27.21,53952.0,193.0,1467905.0,41006.0,76.0,1.05,0.15
2019-04-12,26.35,27.3,26.35,27.2,26.93,17169.0,124.0,462382.0,15085.0,87.86,0.95,0.85
2019-04-11,26.4,26.75,26.25,26.35,26.45,12011.0,65.0,317751.0,11577.0,96.39,0.5,-0.05
2019-04-10,26.85,26.9,26.3,26.55,26.55,27461.0,105.0,729109.0,22145.0,80.64,0.6,-0.3
2019-04-09,26.85,27.15,26.55,26.75,26.8,27497.0,109.0,737053.0,22696.0,82.54,0.6,-0.1
2019-04-08,27.3,27.35,26.7,26.85,27.01,12187.0,69.0,329175.0,9997.0,82.03,0.65,-0.45
2019-04-05,26.75,27.65,26.75,26.9,27.08,32500.0,165.0,880205.0,25871.0,79.6,0.9,0.15
2019-04-04,27.6,27.95,26.65,27.1,27.32,34847.0,124.0,952158.0,27737.0,79.6,1.3,-0.5
2019-04-03,27.8,27.95,27.1,27.25,27.52,26099.0,96.0,718299.0,21768.0,83.41,0.85,-0.55
2019-04-02,27.3,28.0,27.3,27.55,27.69,32685.0,128.0,905201.0,27140.0,83.04,0.7,0.25
2019-04-01,27.4,28.15,27.25,27.65,27.73,51657.0,174.0,1432627.0,44818.0,86.76,0.9,0.25
2019-03-29,26.7,27.3,26.55,27.1,26.92,77284.0,154.0,2080533.0,71015.0,91.89,0.75,0.4
2019-03-28,26.3,27.25,26.3,26.7,26.84,45207.0,164.0,1213432.0,35341.0,78.18,0.95,0.4
2019-03-27,27.0,27.7,26.2,26.65,26.99,51253.0,204.0,1383383.0,38367.0,74.86,1.5,-0.35
2019-03-26,27.6,28.3,27.35,27.65,27.74,93650.0,282.0,2597825.0,84340.0,90.06,0.95,0.05
2019-03-25,26.5,28.0,26.05,27.9,27.1,229653.0,657.0,6224417.0,184617.0,80.39,1.95,1.4
2019-03-22,25.4,29.7,25.1,26.05,26.91,274247.0,1150.0,7379998.0,162808.0,59.37,4.6,0.65
2019-03-20,26.05,26.4,25.05,25.1,25.51,85520.0,396.0,2181875.0,75080.0,87.79,1.35,-0.95
2019-03-19,26.35,26.35,25.5,25.8,25.93,114775.0,278.0,2976415.0,103925.0,90.55,0.85,-0.55
2019-03-18,26.25,26.55,25.8,25.85,26.13,22593.0,201.0,590305.0,18783.0,83.14,0.75,-0.4
2019-03-15,26.05,26.45,25.95,26.15,26.14,35898.0,250.0,938503.0,31193.0,86.89,0.5,0.1
2019-03-14,26.85,26.85,26.1,26.25,26.34,25630.0,157.0,675054.0,23522.0,91.78,0.75,-0.6
2019-03-13,26.55,27.0,26.35,26.8,26.64,28253.0,240.0,752640.0,22452.0,79.47,0.65,0.25
2019-03-12,26.95,27.35,26.75,26.95,27.06,73673.0,424.0,1993260.0,68725.0,93.28,0.6,0.0
2019-03-11,26.65,27.1,26.35,26.7,26.67,36197.0,298.0,965446.0,30361.0,83.88,0.75,0.05
2019-03-08,26.7,27.45,26.6,26.65,26.78,37148.0,293.0,994640.0,29727.0,80.02,0.85,-0.05
2019-03-07,27.25,28.05,27.0,27.55,27.57,90178.0,420.0,2486406.0,56791.0,62.98,1.05,0.3
2019-03-06,26.9,27.5,26.4,26.65,26.91,87890.0,273.0,2365548.0,65552.0,74.58,1.1,-0.25
2019-03-05,27.6,27.6,25.05,26.65,26.69,97009.0,318.0,2589182.0,73605.0,75.87,2.55,-0.95
2019-03-01,28.3,29.4,27.4,27.8,28.54,174577.0,335.0,4982658.0,156957.0,89.91,2.0,-0.5
2019-02-28,26.55,27.75,26.55,27.15,27.35,31414.0,138.0,859316.0,25168.0,80.12,1.2,0.6
2019-02-27,27.05,27.5,26.4,26.7,26.9,20914.0,84.0,562498.0,17838.0,85.29,1.1,-0.35
2019-02-26,26.65,27.65,26.5,27.05,27.26,65230.0,93.0,1777866.0,60783.0,93.18,1.15,0.4
2019-02-25,26.5,27.75,26.5,27.5,27.54,33649.0,114.0,926718.0,30817.0,91.58,1.25,1.0
2019-02-22,26.6,27.9,26.4,27.4,27.24,11386.0,76.0,310104.0,10661.0,93.63,1.5,0.8
2019-02-21,26.2,26.95,26.05,26.6,26.46,10710.0,67.0,283398.0,8308.0,77.57,0.9,0.4
2019-02-20,26.7,27.5,26.3,26.7,26.93,30024.0,124.0,808662.0,26917.0,89.65,1.2,0.0
2019-02-19,26.3,26.5,25.9,26.1,26.23,7290.0,45.0,191232.0,6392.0,87.68,0.6,-0.2
2019-02-18,26.95,26.95,25.8,26.0,26.13,13744.0,95.0,359175.0,9911.0,72.11,1.15,-0.95
2019-02-15,25.2,27.0,25.0,26.5,25.71,31228.0,144.0,803008.0,23360.0,74.8,2.0,1.3
2019-02-14,25.95,25.95,25.0,25.2,25.17,44103.0,110.0,1110102.0,34577.0,78.4,0.95,-0.75
2019-02-13,26.0,26.0,25.2,25.5,25.41,19291.0,84.0,490234.0,15132.0,78.44,0.8,-0.5
2019-02-12,26.0,26.4,25.4,25.75,25.7,28956.0,112.0,744062.0,19400.0,67.0,1.0,-0.25
2019-02-11,26.6,26.95,25.8,26.45,26.25,23292.0,124.0,611368.0,19446.0,83.49,1.15,-0.15
2019-02-08,27.1,27.1,26.05,26.5,26.42,36881.0,124.0,974547.0,27010.0,73.24,1.05,-0.6
2019-02-07,25.55,29.5,25.55,27.8,27.99,59800.0,225.0,1673889.0,44167.0,73.86,3.95,2.25
2019-02-06,25.7,26.7,25.05,26.25,25.9,53433.0,200.0,1383785.0,38542.0,72.13,1.65,0.55
2019-02-05,26.2,27.35,25.5,25.6,26.11,34672.0,173.0,905198.0,28328.0,81.7,1.85,-0.6
2019-02-04,27.05,27.35,26.5,26.5,26.68,12581.0,86.0,335599.0,11314.0,89.93,0.85,-0.55
2019-02-01,27.15,28.2,26.9,27.05,27.52,41057.0,182.0,1129968.0,28844.0,70.25,1.3,-0.1
2019-01-31,26.1,28.0,26.1,27.15,26.76,54369.0,193.0,1454700.0,36464.0,67.07,1.9,1.05
2019-01-30,26.4,26.7,26.1,26.15,26.32,28034.0,122.0,737989.0,23511.0,83.87,0.6,-0.25
2019-01-29,26.15,26.75,26.1,26.45,26.38,49788.0,126.0,1313196.0,46207.0,92.81,0.65,0.3
2019-01-28,27.0,27.7,26.1,26.45,26.46,37922.0,180.0,1003450.0,30948.0,81.61,1.6,-0.55
2019-01-25,27.7,29.75,26.95,27.1,27.68,71292.0,236.0,1973582.0,42581.0,59.73,2.8,-0.6
2019-01-24,27.8,28.05,27.5,27.7,27.72,15116.0,93.0,418994.0,13401.0,88.65,0.55,-0.1
2019-01-23,28.3,28.8,27.8,27.85,28.17,29646.0,146.0,835108.0,25948.0,87.53,1.0,-0.45
2019-01-22,29.45,29.45,28.25,28.35,28.57,70666.0,142.0,2019063.0,63611.0,90.02,1.2,-1.1
2019-01-21,29.75,29.75,28.7,28.85,29.24,15816.0,89.0,462385.0,12602.0,79.68,1.05,-0.9
2019-01-18,29.15,29.85,28.8,29.25,29.37,47587.0,152.0,1397854.0,41282.0,86.75,1.05,0.1
2019-01-17,30.0,30.35,29.1,29.3,29.64,31785.0,177.0,942232.0,26333.0,82.85,1.25,-0.7
2019-01-16,29.95,30.2,29.75,29.9,30.09,27537.0,95.0,828503.0,26825.0,97.41,0.45,-0.05
2019-01-15,29.55,30.4,29.5,30.0,29.9,121556.0,85.0,3633984.0,117869.0,96.97,0.9,0.45
2019-01-14,29.3,30.0,29.3,29.7,29.68,19173.0,100.0,569081.0,16791.0,87.58,0.7,0.4
2019-01-11,29.25,30.0,29.25,29.6,29.64,14006.0,109.0,415177.0,9150.0,65.33,0.75,0.35
2019-01-10,29.35,30.3,29.15,29.55,29.65,26180.0,168.0,776232.0,13261.0,50.65,1.15,0.2
2019-01-09,29.3,29.75,29.1,29.35,29.36,45547.0,186.0,1337069.0,38238.0,83.95,0.65,0.05
2019-01-08,29.7,30.2,29.25,29.35,29.59,35972.0,166.0,1064383.0,33200.0,92.29,0.95,-0.35
2019-01-07,30.45,30.45,29.9,30.05,30.2,10406.0,77.0,314267.0,6932.0,66.62,0.55,-0.4
2019-01-04,30.45,30.7,29.9,30.1,30.37,51395.0,277.0,1560712.0,30276.0,58.91,0.8,-0.35
2019-01-03,30.0,30.35,29.75,29.95,30.01,17207.0,106.0,516426.0,14593.0,84.81,0.6,-0.05
2019-01-02,30.0,30.5,29.7,29.8,29.98,36657.0,156.0,1099065.0,32152.0,87.71,0.8,-0.2
2019-01-01,30.25,30.65,29.95,30.05,30.21,50582.0,201.0,1527925.0,39757.0,78.6,0.7,-0.2
2018-12-31,30.05,30.85,29.7,30.5,30.25,68402.0,242.0,2068848.0,49982.0,73.07,1.15,0.45
2018-12-28,31.15,31.65,29.7,30.45,30.75,121251.0,526.0,3728515.0,72035.0,59.41,1.95,-0.7
2018-12-27,30.25,30.85,29.5,29.65,29.9,36908.0,149.0,1103609.0,26406.0,71.55,1.35,-0.6
2018-12-26,29.6,30.85,29.15,30.4,29.92,35027.0,175.0,1047992.0,29255.0,83.52,1.7,0.8
2018-12-24,30.25,31.9,29.6,29.7,30.2,42888.0,232.0,1295372.0,33292.0,77.63,2.3,-0.55
2018-12-21,32.2,32.3,30.1,30.25,30.73,72850.0,274.0,2238908.0,50117.0,68.79,2.2,-1.95
2018-12-20,34.5,34.5,31.55,31.75,32.78,214268.0,974.0,7023072.0,127986.0,59.73,2.95,-2.75
2018-12-19,29.0,34.6,28.55,34.4,33.59,628847.0,1772.0,21121712.0,228741.0,36.37,6.05,5.4
2018-12-18,29.0,29.0,28.4,28.85,28.7,40009.0,80.0,1148309.0,37461.0,93.63,0.6,-0.15
2018-12-17,29.5,30.0,28.85,28.9,29.21,40286.0,86.0,1176781.0,33295.0,82.65,1.15,-0.6
2018-12-14,29.3,29.5,29.0,29.1,29.28,14128.0,87.0,413634.0,11862.0,83.96,0.5,-0.2
2018-12-13,30.2,30.2,29.05,29.2,29.37,10906.0,82.0,320276.0,9396.0,86.15,1.15,-1.0
2018-12-12,28.2,30.7,28.2,29.65,29.46,22685.0,141.0,668312.0,16125.0,71.08,2.5,1.45
2018-12-11,27.0,27.95,27.0,27.9,27.54,20218.0,73.0,556900.0,17657.0,87.33,0.95,0.9
2018-12-10,28.5,28.5,26.65,27.7,27.32,38254.0,177.0,1044918.0,25804.0,67.45,1.85,-0.8
2018-12-07,29.0,29.5,28.3,28.5,28.79,36856.0,108.0,1061193.0,26630.0,72.25,1.2,-0.5
2018-12-06,29.8,29.8,28.5,28.85,29.28,44962.0,98.0,1316610.0,41247.0,91.74,1.3,-0.95
2018-12-05,29.95,30.25,29.25,29.3,29.53,30071.0,69.0,887920.0,28161.0,93.65,1.0,-0.65
2018-12-04,29.0,30.0,29.0,29.85,29.67,48728.0,103.0,1445709.0,32948.0,67.62,1.0,0.85
2018-12-03,30.5,31.0,28.65,29.45,29.78,42478.0,119.0,1265046.0,33389.0,78.6,2.35,-1.05
2018-11-30,30.0,31.5,30.0,30.65,30.71,26708.0,97.0,820252.0,24146.0,90.41,1.5,0.65
2018-11-29,30.1,30.6,29.0,30.1,30.19,56748.0,106.0,1713365.0,51256.0,90.32,1.6,0.0
2018-11-28,28.75,31.25,28.75,30.7,29.77,67217.0,217.0,2000840.0,63318.0,94.2,2.5,1.95
2018-11-27,29.5,30.1,28.5,28.75,29.11,46056.0,209.0,1340818.0,36835.0,79.98,1.6,-0.75
2018-11-26,30.7,31.2,25.5,28.5,28.91,59057.0,227.0,1707495.0,40366.0,68.35,5.7,-2.2
2018-11-22,31.15,31.5,30.55,30.7,30.87,11559.0,75.0,356797.0,9836.0,85.09,0.95,-0.45
2018-11-21,31.4,31.5,30.1,30.85,30.59,94793.0,157.0,2899549.0,83281.0,87.86,1.4,-0.55
2018-11-20,31.5,31.75,30.95,31.4,31.27,13583.0,79.0,424797.0,8353.0,61.5,0.8,-0.1
2018-11-19,31.55,31.8,31.1,31.25,31.41,16615.0,63.0,521904.0,15591.0,93.84,0.7,-0.3
2018-11-16,31.55,32.85,31.3,31.45,31.76,27314.0,159.0,867503.0,22089.0,80.87,1.55,-0.1
2018-11-15,31.75,32.5,31.75,31.95,32.29,24221.0,123.0,782155.0,18000.0,74.32,0.75,0.2
2018-11-14,32.4,32.7,31.8,32.05,32.37,22084.0,102.0,714817.0,17301.0,78.34,0.9,-0.35
2018-11-13,32.15,32.5,31.65,31.8,31.92,9282.0,60.0,296239.0,7319.0,78.85,0.85,-0.35
2018-11-12,32.95,32.95,31.75,32.15,32.36,13828.0,85.0,447503.0,9466.0,68.46,1.2,-0.8
2018-11-09,33.15,33.65,32.3,32.55,32.88,9064.0,82.0,297994.0,7369.0,81.3,1.35,-0.6
2018-11-07,33.15,34.95,32.9,33.85,34.11,24200.0,178.0,825548.0,20020.0,82.73,2.05,0.7
2018-11-06,32.65,32.85,32.4,32.65,32.62,7289.0,47.0,237742.0,6602.0,90.57,0.45,0.0
2018-11-05,32.7,33.6,32.3,32.55,32.81,32272.0,103.0,1058948.0,29829.0,92.43,1.3,-0.15
2018-11-02,32.9,33.9,32.1,32.7,32.9,40315.0,185.0,1326496.0,30361.0,75.31,1.8,-0.2
2018-11-01,32.8,33.5,31.75,32.9,32.56,15289.0,87.0,497763.0,11463.0,74.98,1.75,0.1
2018-10-31,30.8,32.4,30.8,32.1,31.81,27616.0,106.0,878492.0,20961.0,75.9,1.6,1.3
2018-10-30,31.6,32.75,31.15,31.6,31.71,13467.0,77.0,426988.0,5947.0,44.16,1.6,0.0
2018-10-29,31.9,32.5,31.15,32.25,31.82,22195.0,95.0,706140.0,20756.0,93.52,1.35,0.35
2018-10-26,31.5,31.7,30.5,30.8,30.95,31278.0,124.0,968081.0,24079.0,76.98,1.2,-0.7
2018-10-25,30.05,31.9,29.9,31.0,30.78,32434.0,179.0,998389.0,20843.0,64.26,2.0,0.95
2018-10-24,30.3,31.35,30.3,30.85,30.76,26320.0,130.0,809581.0,18335.0,69.66,1.05,0.55
2018-10-23,32.6,32.6,30.15,30.3,31.31,64060.0,201.0,2005815.0,52727.0,82.31,2.45,-2.3
2018-10-22,33.55,34.05,32.15,32.4,32.96,16629.0,100.0,548078.0,12372.0,74.4,1.9,-1.15
2018-10-19,34.9,34.9,33.5,33.55,33.75,26591.0,87.0,897357.0,21261.0,79.96,1.4,-1.35
2018-10-17,35.6,35.8,34.2,34.6,35.18,39589.0,178.0,1392627.0,22745.0,57.45,1.6,-1.0
2018-10-16,35.0,36.3,34.0,34.15,34.75,18245.0,141.0,633946.0,12825.0,70.29,2.3,-0.85
2018-10-15,31.25,35.9,31.25,35.0,34.32,81868.0,425.0,2810028.0,53338.0,65.15,4.65,3.75
2018-10-12,30.85,31.7,30.65,31.25,31.19,25264.0,121.0,788002.0,20131.0,79.68,1.05,0.4
2018-10-11,29.9,31.0,29.6,30.45,30.39,29725.0,133.0,903372.0,24128.0,81.17,1.4,0.55
2018-10-10,30.1,31.75,30.1,30.5,30.95,72852.0,247.0,2255131.0,52752.0,72.41,1.65,0.4
2018-10-09,29.2,30.95,29.2,30.3,30.05,77255.0,248.0,2321575.0,62310.0,80.65,1.75,1.1
2018-10-08,31.5,31.5,28.6,29.2,29.7,66842.0,234.0,1985505.0,53339.0,79.8,2.9,-2.3
2018-10-05,31.45,32.25,30.1,30.65,31.4,57755.0,189.0,1813575.0,48472.0,83.93,2.15,-0.8
2018-10-04,31.5,32.9,31.4,31.7,31.75,72906.0,167.0,2314803.0,49600.0,68.03,1.5,0.2
2018-10-03,31.1,33.5,30.3,32.65,32.65,34107.0,166.0,1113694.0,20273.0,59.44,3.2,1.55
2018-10-01,33.0,33.0,31.0,32.05,31.64,33742.0,158.0,1067510.0,28107.0,83.3,2.0,-0.95
2018-09-28,33.4,33.75,32.1,32.7,32.98,51359.0,153.0,1693907.0,44671.0,86.98,1.65,-0.7
2018-09-27,33.95,34.25,33.0,33.4,33.46,44805.0,221.0,1499248.0,34841.0,77.76,1.25,-0.55
2018-09-26,34.0,35.5,33.55,33.9,34.36,95443.0,232.0,3279890.0,79735.0,83.54,1.95,-0.1
2018-09-25,32.65,35.0,32.0,33.45,33.39,72985.0,306.0,2437266.0,47840.0,65.55,3.0,0.8
2018-09-24,34.55,34.55,32.3,32.6,33.32,57248.0,214.0,1907766.0,40567.0,70.86,2.25,-1.95
2018-09-21,36.1,36.5,32.9,34.55,34.47,48387.0,231.0,1668098.0,32807.0,67.8,3.6,-1.55
2018-09-19,37.1,37.1,36.15,36.55,36.48,11752.0,88.0,428724.0,8107.0,68.98,0.95,-0.55
2018-09-18,36.75,37.25,36.4,37.0,36.98,14925.0,82.0,551914.0,12474.0,83.58,0.85,0.25
2018-09-17,36.35,36.95,35.6,36.75,36.22,22988.0,125.0,832513.0,21621.0,94.05,1.35,0.4
2018-09-14,35.9,37.0,35.9,36.35,36.45,82328.0,139.0,3001156.0,74991.0,91.09,1.1,0.45
2018-09-12,36.0,36.55,35.2,36.05,35.85,28264.0,180.0,1013206.0,18617.0,65.87,1.35,0.05
2018-09-11,36.6,37.0,35.85,36.25,36.76,88481.0,141.0,3252351.0,81494.0,92.1,1.15,-0.35
2018-09-10,37.6,37.6,36.3,36.4,36.52,38339.0,160.0,1400284.0,28444.0,74.19,1.3,-1.2
2018-09-07,36.6,38.65,36.6,37.1,37.63,123598.0,339.0,4651549.0,101268.0,81.93,2.05,0.5
2018-09-06,37.15,38.0,36.45,36.95,36.99,55221.0,223.0,2042816.0,42997.0,77.86,1.55,-0.2
2018-09-05,37.15,38.0,36.65,37.25,37.18,65404.0,272.0,2431648.0,44973.0,68.76,1.35,0.1
2018-09-04,39.25,40.4,37.45,37.65,38.95,112732.0,423.0,4390882.0,70903.0,62.9,2.95,-1.6
2018-09-03,36.15,40.45,36.1,40.15,39.01,241176.0,725.0,9408899.0,170076.0,70.52,4.35,4.0
2018-08-31,35.45,37.2,35.4,36.8,36.32,76159.0,229.0,2766086.0,44262.0,58.12,1.8,1.35
2018-08-30,37.75,37.95,35.5,36.0,36.49,177091.0,551.0,6461788.0,117316.0,66.25,2.45,-1.75
2018-08-29,36.55,36.75,35.0,35.3,35.84,73728.0,284.0,2642074.0,63911.0,86.68,1.75,-1.25
2018-08-28,37.45,37.45,36.55,36.75,36.92,50738.0,145.0,1873212.0,46862.0,92.36,0.9,-0.7
2018-08-27,38.35,38.35,36.55,36.95,37.27,54845.0,230.0,2044011.0,50241.0,91.61,1.8,-1.4
2018-08-24,37.55,39.25,37.5,37.7,38.18,60116.0,223.0,2295320.0,46509.0,77.37,1.75,0.15
2018-08-23,39.3,40.25,37.75,37.8,38.77,127992.0,323.0,4962620.0,114023.0,89.09,2.5,-1.5
2018-08-21,40.65,41.55,39.85,39.95,40.23,60636.0,149.0,2439193.0,51900.0,85.59,1.7,-0.7
2018-08-20,40.6,40.95,39.8,40.3,40.16,51165.0,150.0,2054776.0,46071.0,90.04,1.15,-0.3
2018-08-17,40.0,40.85,39.75,40.4,40.31,46368.0,176.0,1868902.0,36992.0,79.78,1.1,0.4
2018-08-16,40.3,41.7,39.55,40.0,40.48,51171.0,181.0,2071620.0,36913.0,72.14,2.15,-0.3
2018-08-14,40.4,41.7,40.1,40.75,40.7,29238.0,141.0,1190087.0,23069.0,78.9,1.6,0.35
2018-08-13,40.6,41.5,40.2,40.9,40.6,49751.0,160.0,2020136.0,44226.0,88.89,1.3,0.3
2018-08-10,41.15,42.0,41.15,41.3,41.45,38247.0,163.0,1585464.0,32720.0,85.55,0.85,0.15
2018-08-09,42.0,42.25,41.15,41.5,41.83,31850.0,157.0,1332234.0,23454.0,73.64,1.1,-0.5
2018-08-08,42.75,43.25,41.55,41.75,42.04,33480.0,195.0,1407414.0,29099.0,86.91,1.7,-1.0
2018-08-07,44.7,44.7,42.0,42.75,43.22,154524.0,692.0,6678789.0,97311.0,62.97,2.7,-1.95
2018-08-06,41.5,43.55,40.0,43.05,41.67,205981.0,446.0,8583159.0,147893.0,71.8,3.55,1.55
2018-08-03,40.05,41.75,40.0,41.5,40.69,48803.0,135.0,1985651.0,41605.0,85.25,1.75,1.45
2018-08-02,39.95,40.8,39.5,40.15,40.21,50913.0,112.0,2046962.0,47162.0,92.63,1.3,0.2
2018-08-01,41.0,41.55,39.75,39.95,40.36,48849.0,142.0,1971771.0,44044.0,90.16,1.8,-1.05
2018-07-31,42.0,42.75,40.1,40.55,41.44,50717.0,212.0,2101661.0,39716.0,78.31,2.65,-1.45
2018-07-30,40.0,42.0,40.0,41.8,41.38,38612.0,214.0,1597658.0,32300.0,83.65,2.0,1.8
2018-07-27,40.15,40.65,39.65,40.0,40.07,33652.0,121.0,1348302.0,25588.0,76.04,1.0,-0.15
